Date,Store_id,SKU_id,Promo,Demand,Regular_Price,Promo_Price
2015-03-12,23,1,,229.0,140.67,
2015-03-12,52,1,,66.0,147.74,
2015-03-12,68,2,,3.0,146.38,
2015-03-12,32,1,,145.0,140.67,
2015-03-12,18,2,,0.0,135.78,
2015-03-12,70,2,,0.0,146.38,
2015-03-12,44,2,,0.0,146.38,
2015-03-12,41,2,,0.0,146.38,
2015-03-12,59,2,,0.0,134.72,
2015-03-12,40,2,,0.0,146.38,
2015-03-12,38,2,,0.0,146.38,
2015-03-12,22,2,,0.0,142.57,
2015-03-12,50,1,,116.0,140.67,
2015-03-12,3,2,,0.0,146.38,
2015-03-12,54,1,,248.0,140.67,
2015-03-12,58,2,,3.0,146.38,
2015-03-12,65,2,,0.0,134.72,
2015-03-12,70,1,,91.0,140.67,
2015-03-12,32,2,,0.0,134.72,
2015-03-12,62,1,,148.0,140.67,
2015-03-12,56,2,,0.0,150.73,
2015-03-12,4,1,,192.0,140.67,
2015-03-12,41,1,,302.0,140.67,
2015-03-12,21,2,,0.0,138.77,
2015-03-12,27,1,,113.0,140.67,
2015-03-12,19,2,,3.0,146.38,
2015-03-12,51,2,,3.0,146.38,
2015-03-12,16,2,,6.0,146.38,
2015-03-12,7,2,,0.0,146.38,
2015-03-12,73,2,,0.0,146.38,
2015-03-12,48,2,,0.0,146.38,
2015-03-12,17,2,,0.0,135.78,
2015-03-12,73,1,,126.0,140.67,
2015-03-12,24,1,,258.0,140.67,
2015-03-12,39,2,,0.0,146.38,
2015-03-13,28,2,,0.0,146.38,
2015-03-13,22,1,,167.0,147.74,
2015-03-13,31,2,,0.0,146.38,
2015-03-13,34,2,,0.0,146.38,
2015-03-13,53,2,,0.0,146.38,
2015-03-13,27,2,,9.0,146.38,
2015-03-13,11,1,,198.0,140.67,
2015-03-13,52,2,,0.0,153.72,
2015-03-13,32,2,,0.0,134.72,
2015-03-13,59,1,,606.0,140.67,
2015-03-13,26,1,,553.0,140.67,
2015-03-13,56,2,,3.0,150.73,
2015-03-13,12,1,,91.0,147.74,
2015-03-13,25,1,,154.0,140.67,
2015-03-13,26,2,,0.0,146.38,
2015-03-13,24,1,,415.0,140.67,
2015-03-13,25,2,,0.0,134.72,
2015-03-13,55,2,,0.0,134.72,
2015-03-13,23,1,,157.0,140.67,
2015-03-13,1,1,,223.0,140.67,
2015-03-13,30,2,,9.0,146.38,
2015-03-13,47,1,,562.0,143.93,
2015-03-13,55,1,,254.0,140.67,
2015-03-13,54,2,,0.0,146.38,
2015-03-13,29,2,,9.0,153.72,
2015-03-13,33,2,,0.0,146.38,
2015-03-13,10,1,,308.0,140.67,
2015-03-13,60,2,,0.0,135.78,
2015-03-13,7,1,,308.0,144.2,
2015-03-13,39,2,,0.0,146.38,
2015-03-13,6,1,,386.0,144.2,
2015-03-13,54,1,,424.0,140.67,
2015-03-13,36,2,,0.0,146.38,
2015-03-13,9,2,,0.0,146.38,
2015-03-13,29,1,,198.0,147.74,
2015-03-13,67,1,,361.0,140.67,
2015-03-13,45,1,,176.0,147.74,
2015-03-13,43,2,,0.0,146.38,
2015-03-13,40,1,,512.0,140.67,
2015-03-13,14,1,,173.0,140.67,
2015-03-13,75,1,,82.0,140.67,
2015-03-13,10,2,,0.0,146.38,
2015-03-13,18,2,,0.0,135.78,
2015-03-13,65,1,,94.0,140.67,
2015-03-13,41,1,,110.0,140.67,
2015-03-13,67,2,,0.0,146.38,
2015-03-13,19,2,,0.0,146.38,
2015-03-13,40,2,,0.0,146.38,
2015-03-13,7,2,,0.0,146.38,
2015-03-13,9,1,,280.0,140.67,
2015-03-13,1,2,,0.0,146.38,
2015-03-13,71,2,,0.0,146.38,
2015-03-13,8,2,,0.0,150.73,
2015-03-13,59,2,,0.0,134.72,
2015-03-13,57,1,,170.0,140.67,
2015-03-13,20,2,,0.0,150.73,
2015-03-13,34,1,,1247.0,140.67,
2015-03-13,58,1,,383.0,140.67,
2015-03-13,38,1,,198.0,147.74,
2015-03-13,2,1,,248.0,147.74,
2015-03-13,15,1,,685.0,140.67,
2015-03-13,60,1,,97.0,140.67,
2015-03-13,33,1,,173.0,140.67,
2015-03-13,84,2,,0.0,146.38,
2015-03-13,65,2,,0.0,134.72,
2015-03-13,61,2,,0.0,146.38,
2015-03-13,72,2,,3.0,146.38,
2015-03-13,38,2,,0.0,146.38,
2015-03-13,48,1,,324.0,140.67,
2015-03-13,68,1,,154.0,140.67,
2015-03-13,49,2,,3.0,146.38,
2015-03-13,50,2,,0.0,135.78,
2015-03-13,39,1,,311.0,140.67,
2015-03-13,44,2,,0.0,146.38,
2015-03-13,14,2,,0.0,146.38,
2015-03-13,15,2,,9.0,146.38,
2015-03-13,37,2,,0.0,146.38,
2015-03-13,62,2,,0.0,134.72,
2015-03-13,31,1,,192.0,140.67,
2015-03-13,13,2,,6.0,146.38,
2015-03-13,17,1,,286.0,140.67,
2015-03-13,16,1,,399.0,140.67,
2015-03-13,16,2,,6.0,146.38,
2015-03-13,19,1,,173.0,140.67,
2015-03-13,53,1,,179.0,140.67,
2015-03-13,17,2,,0.0,135.78,
2015-03-13,11,2,,0.0,146.38,
2015-03-13,8,1,,408.0,143.93,
2015-03-13,3,1,,418.0,140.67,
2015-03-13,69,1,,135.0,140.67,
2015-03-13,20,1,,346.0,145.02,
2015-03-13,30,1,,201.0,140.67,
2015-03-13,64,2,,0.0,134.72,
2015-03-13,12,2,,0.0,153.72,
2015-03-13,61,1,,148.0,140.67,
2015-03-13,84,1,,119.0,140.67,
2015-03-13,62,1,,188.0,140.67,
2015-03-13,32,1,,182.0,140.67,
2015-03-13,28,1,,280.0,140.67,
2015-03-13,68,2,,3.0,146.38,
2015-03-13,42,1,,361.0,140.67,
2015-03-13,51,1,,870.0,140.67,
2015-03-13,58,2,,13.0,146.38,
2015-03-13,22,2,,0.0,142.57,
2015-03-13,5,2,,0.0,146.38,
2015-03-13,73,1,,220.0,140.67,
2015-03-13,18,1,,110.0,140.67,
2015-03-13,69,2,,3.0,146.38,
2015-03-13,27,1,,138.0,140.67,
2015-03-13,51,2,,0.0,146.38,
2015-03-13,48,2,,0.0,146.38,
2015-03-13,56,1,,160.0,145.02,
2015-03-13,52,1,,226.0,147.74,
2015-03-13,21,1,,104.0,145.02,
2015-03-13,47,2,,0.0,153.72,
2015-03-13,36,1,,440.0,140.67,
2015-03-13,45,2,,0.0,153.72,
2015-03-13,64,1,,63.0,140.67,
2015-03-13,57,2,,0.0,146.38,
2015-03-13,23,2,,0.0,134.72,
2015-03-13,71,1,,97.0,140.67,
2015-03-13,37,1,,163.0,140.67,
2015-03-13,4,2,,0.0,134.72,
2015-03-13,41,2,,0.0,146.38,
2015-03-13,72,1,,261.0,140.67,
2015-03-13,4,1,,217.0,140.67,
2015-03-13,70,2,,0.0,146.38,
2015-03-13,49,1,,141.0,140.67,
2015-03-13,24,2,,0.0,146.38,
2015-03-13,3,2,,0.0,146.38,
2015-03-13,50,1,,113.0,140.67,
2015-03-13,2,2,,0.0,153.72,
2015-03-13,5,1,,490.0,140.67,
2015-03-13,44,1,,138.0,140.67,
2015-03-13,46,1,,412.0,140.67,
2015-03-13,35,2,,0.0,134.72,
2015-03-13,6,2,,6.0,146.38,
2015-03-13,46,2,,0.0,146.38,
2015-03-13,66,1,,88.0,140.67,
2015-03-13,70,1,,160.0,140.67,
2015-03-13,35,1,,232.0,140.67,
2015-03-13,13,1,,311.0,140.67,
2015-03-13,43,1,,132.0,144.2,
2015-03-13,21,2,,0.0,138.77,
2015-03-13,42,2,,0.0,146.38,
2015-03-13,73,2,,0.0,146.38,
2015-03-14,32,1,,182.0,140.67,
2015-03-14,38,2,,0.0,146.38,
2015-03-14,8,2,,0.0,150.73,
2015-03-14,54,2,,0.0,146.38,
2015-03-14,46,2,,0.0,146.38,
2015-03-14,4,2,,0.0,134.72,
2015-03-14,28,2,,9.0,146.38,
2015-03-14,17,1,,182.0,140.67,
2015-03-14,62,1,,192.0,140.67,
2015-03-14,52,2,,0.0,153.72,
2015-03-14,71,1,,94.0,140.67,
2015-03-14,41,2,,0.0,146.38,
2015-03-14,37,1,,157.0,140.67,
2015-03-14,16,1,,399.0,140.67,
2015-03-14,55,2,,0.0,134.72,
2015-03-14,39,2,,0.0,146.38,
2015-03-14,7,2,,0.0,146.38,
2015-03-14,31,1,,141.0,140.67,
2015-03-14,24,1,,440.0,140.67,
2015-03-14,44,1,,176.0,140.67,
2015-03-14,51,1,,807.0,140.67,
2015-03-14,33,2,,0.0,146.38,
2015-03-14,40,2,,0.0,146.38,
2015-03-14,3,2,,0.0,146.38,
2015-03-14,14,2,,0.0,146.38,
2015-03-14,35,1,,239.0,140.67,
2015-03-14,13,2,,0.0,146.38,
2015-03-14,53,2,,9.0,146.38,
2015-03-14,7,1,,214.0,144.2,
2015-03-14,50,1,,63.0,140.67,
2015-03-14,4,1,,283.0,140.67,
2015-03-14,72,2,,0.0,146.38,
2015-03-14,12,2,,13.0,153.72,
2015-03-14,70,2,,0.0,146.38,
2015-03-14,1,2,,0.0,146.38,
2015-03-14,49,2,,3.0,146.38,
2015-03-14,36,1,,449.0,140.67,
2015-03-14,64,2,,0.0,134.72,
2015-03-14,47,1,,342.0,143.93,
2015-03-14,10,2,,3.0,146.38,
2015-03-14,48,2,,0.0,146.38,
2015-03-14,69,2,,0.0,146.38,
2015-03-14,14,1,,135.0,140.67,
2015-03-14,18,1,,157.0,140.67,
2015-03-14,65,1,,135.0,140.67,
2015-03-14,38,1,,289.0,147.74,
2015-03-14,59,1,,390.0,140.67,
2015-03-14,45,1,,254.0,147.74,
2015-03-14,41,1,,145.0,140.67,
2015-03-14,9,2,,0.0,146.38,
2015-03-14,42,1,,437.0,140.67,
2015-03-14,27,2,,0.0,146.38,
2015-03-14,5,2,,3.0,146.38,
2015-03-14,6,1,,713.0,144.2,
2015-03-14,67,2,,0.0,146.38,
2015-03-14,70,1,,104.0,140.67,
2015-03-14,2,2,,0.0,153.72,
2015-03-14,64,1,,94.0,140.67,
2015-03-14,33,1,,311.0,140.67,
2015-03-14,84,1,,101.0,140.67,
2015-03-14,57,1,,226.0,140.67,
2015-03-14,5,1,,393.0,140.67,
2015-03-14,71,2,,0.0,146.38,
2015-03-14,69,1,,151.0,140.67,
2015-03-14,11,1,,135.0,140.67,
2015-03-14,47,2,,0.0,153.72,
2015-03-14,44,2,,0.0,146.38,
2015-03-14,55,1,,145.0,140.67,
2015-03-14,6,2,,60.0,146.38,
2015-03-14,11,2,,0.0,146.38,
2015-03-14,2,1,,254.0,147.74,
2015-03-14,53,1,,204.0,140.67,
2015-03-14,22,1,,110.0,147.74,
2015-03-14,29,2,,3.0,153.72,
2015-03-14,19,1,,157.0,140.67,
2015-03-14,56,1,,91.0,145.02,
2015-03-14,34,1,,713.0,140.67,
2015-03-14,68,2,,6.0,146.38,
2015-03-14,42,2,,0.0,146.38,
2015-03-14,65,2,,0.0,134.72,
2015-03-14,60,1,,126.0,140.67,
2015-03-14,62,2,,0.0,134.72,
2015-03-14,32,2,,0.0,134.72,
2015-03-14,10,1,,295.0,140.67,
2015-03-14,20,2,,6.0,150.73,
2015-03-14,1,1,,188.0,140.67,
2015-03-14,58,1,,415.0,140.67,
2015-03-14,67,1,,723.0,140.67,
2015-03-14,19,2,,0.0,146.38,
2015-03-14,59,2,,0.0,134.72,
2015-03-14,40,1,,478.0,140.67,
2015-03-14,54,1,,556.0,140.67,
2015-03-14,9,1,,383.0,140.67,
2015-03-14,36,2,,0.0,146.38,
2015-03-14,25,2,,0.0,134.72,
2015-03-14,43,2,,3.0,146.38,
2015-03-14,84,2,,6.0,146.38,
2015-03-14,18,2,,0.0,135.78,
2015-03-14,60,2,,0.0,135.78,
2015-03-14,75,1,,79.0,140.67,
2015-03-14,56,2,,0.0,150.73,
2015-03-14,17,2,,0.0,135.78,
2015-03-14,48,1,,251.0,140.67,
2015-03-14,8,1,,270.0,143.93,
2015-03-14,29,1,,210.0,147.74,
2015-03-14,20,1,,179.0,145.02,
2015-03-14,28,1,,399.0,140.67,
2015-03-14,35,2,,0.0,134.72,
2015-03-14,23,1,,232.0,140.67,
2015-03-14,24,2,,0.0,146.38,
2015-03-14,49,1,,170.0,140.67,
2015-03-14,31,2,,0.0,146.38,
2015-03-14,45,2,,0.0,153.72,
2015-03-14,72,1,,173.0,140.67,
2015-03-14,26,1,,848.0,140.67,
2015-03-14,23,2,,0.0,134.72,
2015-03-14,57,2,,0.0,146.38,
2015-03-14,52,1,,132.0,147.74,
2015-03-14,66,1,,72.0,140.67,
2015-03-14,21,1,,141.0,145.02,
2015-03-14,34,2,,0.0,146.38,
2015-03-14,27,1,,141.0,140.67,
2015-03-14,73,2,,6.0,146.38,
2015-03-14,22,2,,0.0,142.57,
2015-03-14,58,2,,0.0,146.38,
2015-03-14,73,1,,97.0,140.67,
2015-03-14,43,1,,107.0,144.2,
2015-03-14,21,2,,0.0,138.77,
2015-03-14,46,1,,559.0,140.67,
2015-03-14,13,1,,324.0,140.67,
2015-03-14,51,2,,3.0,146.38,
2015-03-14,30,1,,201.0,140.67,
2015-03-14,30,2,,3.0,146.38,
2015-03-14,3,1,,402.0,140.67,
2015-03-14,25,1,,123.0,140.67,
2015-03-14,15,2,,13.0,146.38,
2015-03-14,16,2,,6.0,146.38,
2015-03-14,68,1,,327.0,140.67,
2015-03-14,61,1,,160.0,140.67,
2015-03-14,26,2,,0.0,146.38,
2015-03-14,39,1,,258.0,140.67,
2015-03-14,50,2,,0.0,135.78,
2015-03-14,37,2,,0.0,146.38,
2015-03-14,15,1,,679.0,140.67,
2015-03-14,12,1,,126.0,147.74,
2015-03-14,61,2,,0.0,146.38,
2015-03-15,66,1,,63.0,140.67,
2015-03-15,73,1,,126.0,140.67,
2015-03-15,5,1,,383.0,140.67,
2015-03-15,61,2,,0.0,146.38,
2015-03-15,7,1,,173.0,144.2,
2015-03-15,43,1,,163.0,144.2,
2015-03-15,72,2,,0.0,146.38,
2015-03-15,58,2,,0.0,146.38,
2015-03-15,5,2,,0.0,146.38,
2015-03-15,15,1,,581.0,140.67,
2015-03-15,22,2,,0.0,142.57,
2015-03-15,18,1,,167.0,140.67,
2015-03-15,32,2,,0.0,134.72,
2015-03-15,25,1,,185.0,140.67,
2015-03-15,21,2,,0.0,138.77,
2015-03-15,68,1,,163.0,140.67,
2015-03-15,6,2,,0.0,146.38,
2015-03-15,46,1,,415.0,140.67,
2015-03-15,40,2,,0.0,146.38,
2015-03-15,1,2,,0.0,146.38,
2015-03-15,9,1,,330.0,140.67,
2015-03-15,30,1,,173.0,140.67,
2015-03-15,68,2,,6.0,146.38,
2015-03-15,35,2,,0.0,134.72,
2015-03-15,28,1,,311.0,140.67,
2015-03-15,49,2,,3.0,146.38,
2015-03-15,13,1,,317.0,140.67,
2015-03-15,26,2,,0.0,146.38,
2015-03-15,73,2,,6.0,146.38,
2015-03-15,39,1,,220.0,140.67,
2015-03-15,11,1,,270.0,140.67,
2015-03-15,42,2,,0.0,146.38,
2015-03-15,35,1,,188.0,140.67,
2015-03-15,27,1,,239.0,140.67,
2015-03-15,13,2,,6.0,146.38,
2015-03-15,2,2,,6.0,153.72,
2015-03-15,33,2,,3.0,146.38,
2015-03-15,45,2,,0.0,153.72,
2015-03-15,41,2,,0.0,146.38,
2015-03-15,60,1,,192.0,140.67,
2015-03-15,37,2,,0.0,146.38,
2015-03-15,52,1,,119.0,147.74,
2015-03-15,70,2,,0.0,146.38,
2015-03-15,49,1,,129.0,140.67,
2015-03-15,71,1,,94.0,140.67,
2015-03-15,44,1,,123.0,140.67,
2015-03-15,4,1,,185.0,140.67,
2015-03-15,3,2,,0.0,146.38,
2015-03-15,24,2,,0.0,146.38,
2015-03-15,53,2,,9.0,146.38,
2015-03-15,24,1,,276.0,140.67,
2015-03-15,31,1,,185.0,140.67,
2015-03-15,31,2,,3.0,146.38,
2015-03-15,4,2,,0.0,134.72,
2015-03-15,26,1,,446.0,140.67,
2015-03-15,72,1,,135.0,140.67,
2015-03-15,23,2,,0.0,134.72,
2015-03-15,48,2,,0.0,146.38,
2015-03-15,52,2,,0.0,153.72,
2015-03-15,70,1,,157.0,140.67,
2015-03-15,34,2,,0.0,146.38,
2015-03-15,51,1,,848.0,140.67,
2015-03-15,51,2,,0.0,146.38,
2015-03-15,22,1,,82.0,147.74,
2015-03-15,15,2,,0.0,146.38,
2015-03-15,69,2,,13.0,146.38,
2015-03-15,56,1,,82.0,145.02,
2015-03-15,36,1,,503.0,140.67,
2015-03-15,47,2,,0.0,153.72,
2015-03-15,57,2,,0.0,146.38,
2015-03-15,14,2,,0.0,146.38,
2015-03-15,64,1,,94.0,140.67,
2015-03-15,46,2,,16.0,146.38,
2015-03-15,28,2,,0.0,146.38,
2015-03-15,37,1,,195.0,140.67,
2015-03-15,21,1,,97.0,145.02,
2015-03-15,20,2,,3.0,150.73,
2015-03-15,7,2,,0.0,146.38,
2015-03-15,10,1,,352.0,140.67,
2015-03-15,33,1,,145.0,140.67,
2015-03-15,60,2,,0.0,135.78,
2015-03-15,23,1,,204.0,140.67,
2015-03-15,47,1,,559.0,143.93,
2015-03-15,62,1,,232.0,140.67,
2015-03-15,10,2,,3.0,146.38,
2015-03-15,3,1,,346.0,140.67,
2015-03-15,61,1,,94.0,140.67,
2015-03-15,18,2,,0.0,135.78,
2015-03-15,12,1,,101.0,147.74,
2015-03-15,84,2,,0.0,146.38,
2015-03-15,14,1,,94.0,140.67,
2015-03-15,38,2,,0.0,146.38,
2015-03-15,25,2,,0.0,134.72,
2015-03-15,45,1,,163.0,147.74,
2015-03-15,29,1,,198.0,147.74,
2015-03-15,65,1,,214.0,140.67,
2015-03-15,1,1,,229.0,140.67,
2015-03-15,84,1,,123.0,140.67,
2015-03-15,75,1,,148.0,140.67,
2015-03-15,64,2,,0.0,134.72,
2015-03-15,20,1,,170.0,145.02,
2015-03-15,12,2,,6.0,153.72,
2015-03-15,44,2,,0.0,146.38,
2015-03-15,55,1,,173.0,140.67,
2015-03-15,8,1,,302.0,143.93,
2015-03-15,11,2,,0.0,146.38,
2015-03-15,54,2,,0.0,146.38,
2015-03-15,69,1,,145.0,140.67,
2015-03-15,29,2,,9.0,153.72,
2015-03-15,53,1,,198.0,140.67,
2015-03-15,17,2,,0.0,135.78,
2015-03-15,19,1,,210.0,140.67,
2015-03-15,48,1,,226.0,140.67,
2015-03-15,16,1,,399.0,140.67,
2015-03-15,56,2,,0.0,150.73,
2015-03-15,65,2,,0.0,134.72,
2015-03-15,42,1,,446.0,140.67,
2015-03-15,32,1,,182.0,140.67,
2015-03-15,50,1,,72.0,140.67,
2015-03-15,43,2,,3.0,146.38,
2015-03-15,50,2,,0.0,135.78,
2015-03-15,58,1,,399.0,140.67,
2015-03-15,67,2,,0.0,146.38,
2015-03-15,30,2,,13.0,146.38,
2015-03-15,59,1,,276.0,140.67,
2015-03-15,9,2,,6.0,146.38,
2015-03-15,34,1,,694.0,140.67,
2015-03-15,62,2,,0.0,134.72,
2015-03-15,19,2,,6.0,146.38,
2015-03-15,17,1,,195.0,140.67,
2015-03-15,27,2,,0.0,146.38,
2015-03-15,2,1,,305.0,147.74,
2015-03-15,59,2,,0.0,134.72,
2015-03-15,71,2,,0.0,146.38,
2015-03-15,55,2,,0.0,134.72,
2015-03-15,38,1,,713.0,147.74,
2015-03-15,36,2,,0.0,146.38,
2015-03-15,8,2,,9.0,150.73,
2015-03-15,67,1,,666.0,140.67,
2015-03-15,6,1,,399.0,144.2,
2015-03-15,40,1,,462.0,140.67,
2015-03-15,16,2,,6.0,146.38,
2015-03-15,41,1,,167.0,140.67,
2015-03-15,54,1,,584.0,140.67,
2015-03-15,57,1,,151.0,140.67,
2015-03-15,39,2,,0.0,146.38,
2015-03-16,29,2,,3.0,153.72,
2015-03-16,15,1,,578.0,140.67,
2015-03-16,4,1,,292.0,140.67,
2015-03-16,71,1,,94.0,140.67,
2015-03-16,32,2,,0.0,134.72,
2015-03-16,54,2,,0.0,146.38,
2015-03-16,52,1,,160.0,147.74,
2015-03-16,40,1,,336.0,140.67,
2015-03-16,66,1,,72.0,140.67,
2015-03-16,30,2,,3.0,146.38,
2015-03-16,71,2,,0.0,146.38,
2015-03-16,42,2,,0.0,146.38,
2015-03-16,1,2,,0.0,146.38,
2015-03-16,73,2,,6.0,146.38,
2015-03-16,72,2,,0.0,146.38,
2015-03-16,17,1,,245.0,140.67,
2015-03-16,46,2,,0.0,146.38,
2015-03-16,2,2,,0.0,153.72,
2015-03-16,38,1,,273.0,147.74,
2015-03-16,43,2,,6.0,146.38,
2015-03-16,73,1,,132.0,140.67,
2015-03-16,65,1,,138.0,140.67,
2015-03-16,72,1,,207.0,140.67,
2015-03-16,47,2,,0.0,153.72,
2015-03-16,44,2,,0.0,146.38,
2015-03-16,84,1,,47.0,140.67,
2015-03-16,37,1,,185.0,140.67,
2015-03-16,39,1,,132.0,140.67,
2015-03-16,41,1,,132.0,140.67,
2015-03-16,75,1,,60.0,140.67,
2015-03-16,44,1,,116.0,140.67,
2015-03-16,3,1,,264.0,140.67,
2015-03-16,47,1,,540.0,143.93,
2015-03-16,49,2,,0.0,146.38,
2015-03-16,18,2,,0.0,135.78,
2015-03-16,60,2,,0.0,135.78,
2015-03-16,56,2,,0.0,150.73,
2015-03-16,48,1,,355.0,140.67,
2015-03-16,17,2,,0.0,135.78,
2015-03-16,8,1,,358.0,143.93,
2015-03-16,20,1,,173.0,145.02,
2015-03-16,30,1,,151.0,140.67,
2015-03-16,61,1,,151.0,140.67,
2015-03-16,12,1,,119.0,147.74,
2015-03-16,16,2,,6.0,146.38,
2015-03-16,50,2,,0.0,135.78,
2015-03-16,29,1,,236.0,147.74,
2015-03-16,61,2,,0.0,146.38,
2015-03-16,26,2,,0.0,146.38,
2015-03-16,25,1,,129.0,140.67,
2015-03-16,37,2,,0.0,146.38,
2015-03-16,62,2,,0.0,134.72,
2015-03-16,68,1,,217.0,140.67,
2015-03-16,31,1,,119.0,140.67,
2015-03-16,33,2,,6.0,146.38,
2015-03-16,14,2,,0.0,146.38,
2015-03-16,13,2,,0.0,146.38,
2015-03-16,51,1,,487.0,140.67,
2015-03-16,7,1,,179.0,144.2,
2015-03-16,50,1,,116.0,140.67,
2015-03-16,15,2,,3.0,146.38,
2015-03-16,84,2,,0.0,146.38,
2015-03-16,25,2,,0.0,134.72,
2015-03-16,36,2,,0.0,146.38,
2015-03-16,24,2,,0.0,146.38,
2015-03-16,49,1,,170.0,140.67,
2015-03-16,60,1,,151.0,140.67,
2015-03-16,45,2,,0.0,153.72,
2015-03-16,26,1,,364.0,140.67,
2015-03-16,23,2,,0.0,134.72,
2015-03-16,57,2,,0.0,146.38,
2015-03-16,21,1,,104.0,145.02,
2015-03-16,34,2,,0.0,146.38,
2015-03-16,27,1,,135.0,140.67,
2015-03-16,43,1,,267.0,144.2,
2015-03-16,22,2,,0.0,142.57,
2015-03-16,58,2,,3.0,146.38,
2015-03-16,46,1,,434.0,140.67,
2015-03-16,21,2,,0.0,138.77,
2015-03-16,51,2,,3.0,146.38,
2015-03-16,35,2,,0.0,134.72,
2015-03-16,9,1,,305.0,140.67,
2015-03-16,28,1,,223.0,140.67,
2015-03-16,67,1,,264.0,140.67,
2015-03-16,20,2,,6.0,150.73,
2015-03-16,10,1,,289.0,140.67,
2015-03-16,58,1,,449.0,140.67,
2015-03-16,13,1,,314.0,140.67,
2015-03-16,19,2,,0.0,146.38,
2015-03-16,59,2,,0.0,134.72,
2015-03-16,54,1,,220.0,140.67,
2015-03-16,38,2,,0.0,146.38,
2015-03-16,1,1,,145.0,140.67,
2015-03-16,23,1,,138.0,140.67,
2015-03-16,55,2,,0.0,134.72,
2015-03-16,57,1,,116.0,140.67,
2015-03-16,52,2,,0.0,153.72,
2015-03-16,7,2,,0.0,146.38,
2015-03-16,40,2,,0.0,146.38,
2015-03-16,68,2,,0.0,146.38,
2015-03-16,35,1,,113.0,140.67,
2015-03-16,11,1,,207.0,140.67,
2015-03-16,6,2,,0.0,146.38,
2015-03-16,5,1,,408.0,140.67,
2015-03-16,5,2,,6.0,146.38,
2015-03-16,18,1,,88.0,140.67,
2015-03-16,69,2,,0.0,146.38,
2015-03-16,48,2,,0.0,146.38,
2015-03-16,22,1,,50.0,147.74,
2015-03-16,56,1,,38.0,145.02,
2015-03-16,36,1,,427.0,140.67,
2015-03-16,70,1,,91.0,140.67,
2015-03-16,64,1,,107.0,140.67,
2015-03-16,28,2,,3.0,146.38,
2015-03-16,4,2,,0.0,134.72,
2015-03-16,41,2,,0.0,146.38,
2015-03-16,70,2,,0.0,146.38,
2015-03-16,3,2,,0.0,146.38,
2015-03-16,53,2,,6.0,146.38,
2015-03-16,24,1,,324.0,140.67,
2015-03-16,8,2,,3.0,150.73,
2015-03-16,34,1,,437.0,140.67,
2015-03-16,2,1,,204.0,147.74,
2015-03-16,59,1,,264.0,140.67,
2015-03-16,32,1,,182.0,140.67,
2015-03-16,62,1,,138.0,140.67,
2015-03-16,16,1,,399.0,140.67,
2015-03-16,12,2,,6.0,153.72,
2015-03-16,64,2,,0.0,134.72,
2015-03-16,11,2,,0.0,146.38,
2015-03-16,55,1,,201.0,140.67,
2015-03-16,31,2,,16.0,146.38,
2015-03-16,53,1,,317.0,140.67,
2015-03-16,19,1,,286.0,140.67,
2015-03-16,65,2,,0.0,134.72,
2015-03-16,67,2,,0.0,146.38,
2015-03-16,33,1,,232.0,140.67,
2015-03-16,69,1,,160.0,140.67,
2015-03-16,45,1,,119.0,147.74,
2015-03-16,27,2,,3.0,146.38,
2015-03-16,10,2,,13.0,146.38,
2015-03-16,39,2,,0.0,146.38,
2015-03-16,42,1,,236.0,140.67,
2015-03-16,14,1,,157.0,140.67,
2015-03-16,6,1,,336.0,144.2,
2015-03-16,9,2,,6.0,146.38,
2015-03-17,51,1,1.0,6063.0,140.67,127.49
2015-03-17,84,2,,0.0,146.38,
2015-03-17,70,1,1.0,1260.0,140.67,127.49
2015-03-17,69,1,1.0,1747.0,140.67,127.49
2015-03-17,42,1,1.0,1794.0,140.67,127.49
2015-03-17,71,1,1.0,1156.0,140.67,127.49
2015-03-17,43,1,1.0,829.0,144.2,127.49
2015-03-17,2,1,1.0,2256.0,147.74,127.49
2015-03-17,66,1,1.0,559.0,140.67,127.49
2015-03-17,41,1,1.0,1608.0,140.67,127.49
2015-03-17,67,1,1.0,1442.0,140.67,127.49
2015-03-17,68,1,1.0,1674.0,140.67,127.49
2015-03-17,53,2,,0.0,146.38,
2015-03-17,67,2,,0.0,146.38,
2015-03-17,30,2,,3.0,146.38,
2015-03-17,8,1,1.0,2353.0,143.93,127.49
2015-03-17,30,1,1.0,735.0,140.67,127.49
2015-03-17,61,1,1.0,1700.0,140.67,127.49
2015-03-17,16,2,,6.0,146.38,
2015-03-17,61,2,,0.0,146.38,
2015-03-17,15,2,,6.0,146.38,
2015-03-17,26,2,,13.0,146.38,
2015-03-17,25,1,1.0,1602.0,140.67,127.49
2015-03-17,62,2,,0.0,134.72,
2015-03-17,31,1,1.0,591.0,140.67,127.49
2015-03-17,14,2,,0.0,146.38,
2015-03-17,13,2,,3.0,146.38,
2015-03-17,7,1,1.0,1137.0,144.2,127.49
2015-03-17,1,1,1.0,961.0,140.67,127.49
2015-03-17,55,2,,0.0,134.72,
2015-03-17,32,1,1.0,697.0,140.67,127.49
2015-03-17,62,1,1.0,1024.0,140.67,127.49
2015-03-17,12,2,,3.0,153.72,
2015-03-17,64,2,,0.0,134.72,
2015-03-17,17,2,,0.0,135.78,
2015-03-17,60,2,,0.0,135.78,
2015-03-17,56,2,,0.0,150.73,
2015-03-17,18,2,,0.0,135.78,
2015-03-17,24,2,,0.0,146.38,
